name,href
Amc Theatres Westwood Town Center 6,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=361EF343446E29EC88257C780076B3FD
American Eee-Z-Shop,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=A593270FE73BB31B88257C780076B677
American Greetings,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=231674BB901DE19685257F140053F593
American Greetings 3,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C3994A98266B11EF85257E0700498A13
American Legion Clifton Post #421,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=BD2D6D4A97004FFB88257C780076AB14
American Legion Post 703,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=83B712A06953CA2288257C780076B25E
American Legion Post #0627,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=AECB237AA1B8467C88257C780076AFCD
American Legion Post #304,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=EBD287D3CE29A53A88257C780076AB98
American Legion Post #572,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=757DC2737D9A4A8F88257C780076B26D
American Legion Post #610,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=0588D8AF44F5073488257C780076A7E2
American Legion Post #91,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=FAD1ACF949F4F43388257C780076A6C6
American Spring Wire,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=06633F0D707CB7B788257C780076A698
Americas Best Value Inn,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=29B4EC3B041F7AEA88257C780076A7BD
Amerimark Direct - 2nd Flr Lunchroom,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=27A17C3F7ED9132288257C780076AF8F
Amerimark Direct - Main Cafeteria,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=1E4E328AD7EE2EFD88257C780076AF8D
Amerimark Direct - Mkt C,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=6DC507C852C3BEDC8525815C004C707F
Amerimark Direct - office Lunchroom,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=74B375E37AA0F54788257C780076A6FE
Amerimark Direct - Warehouse,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=9DB4E498A5F8F4C388257C780076AF8E
Amerimark Direct - Warehouse Lunchroom,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=B630AE46D2E07D9E88257C780076A6FD
Amersco,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F4B512C95532151C85257F840058237B
Amf Brookgate Lanes,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8952C80319B04F2E88257C780076A7AE
Amici Cafe,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=0D1FF0A444F97ABE8525809F006D44D8
Amira's Gourmet Middle Eastern Food,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=EF46EB4FC2AD9F2F852580F70050BF34
Amk Group/Dba Bonkers,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2D10709F95BDDA9488257C780076AB77
AMT,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=1474348DDA65EC2B85257DE1004CF6B1
Amy Joy Donuts,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=7223413C9DA325A188257C780076ADF7
Amy Joy Donuts,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=CF2042CC765738AB88257C780076AF1B
Anatolia Cafe,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F33A6B5F8BB7B98088257C780076A931
Angel Petroleum Llc,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2563BCFBA016E34E88257C780076AB4A
Angela Mia Pizza,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=6008D6EB34E3211A88257C780076A9D1
Angela Mia Pizza,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E9EA006DB3EA7DD185257FCB00658BAE
Angelina's Pizza,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=DBC73725425F0B5385257DF900655034
Angelina's Pizza,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8475A2C2BD1B8BF48525811E00511832
Angie's Pizza,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8F307AFE8B98918388257C780076AC4A
Angie's Pizza,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2A699F396B8E340385257D8E007295BA
Angstrom-Main,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2320FCC3D439924B85257E0700488BD6
"Annapurna, LLC",/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=49C471D1FCBB2B81852581B50059C563
Anthony Vince Nail Spa,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=50C5D7FFCB554EA088257C780076B759
Anthonys Place,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=EE8D280C6EBCBF6888257C780076B531
Antonio's Pizza,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=69B0E72E22355C7588257C780076B821
Antonio's Pizza,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8585FBDF60F1112C88257C780076B682
Antonio's Pizza & Spaghetti House,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=6FD867932CE6633788257C780076B1FD
"Antonio's Pizza, Solon",/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=03CAC2130AACC47888257C780076B47F
Antonios Pizza,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=1DCA5566437CCBDA88257C780076B318
Antonios Pizza & Tony Maloney's,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F4F57D6E0BFA09AE88257C780076B0FB
Apex Academy,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=1722239A5C5DF4EF88257C780076A9BD
Apple Child Care Center Inc,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=917BE8B0DAFC652188257C780076B0DC
Applebee's Neighborhood Bar & Grille,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8DB22B08224A129B88257C780076A841
Applebee's Neighborhood Grill & Bar,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4C16A4224A06951288257C780076AC66
Applebee's Neighborhood Grill & Bar,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=B6CEEB578811C4BC88257C780076AFEB
Applebee's Neighborhood Grill & Bar,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=338A5E96D69F7A9188257C780076ADBF
Applebee's Neighborhood Grill & Bar,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C56CD923CADA5D4288257C780076AB36
Applebee's Neighborhood Grill & Bar,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=5A6ECB28862D474788257C780076AF43
Applebee's Neighborhood Grill & Bar,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=78954807BE9D108D88257C780076B5B8
Applebees Neighborhood Grill & Bar,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=79D85ABC62929A2C88257C780076AB91
Applebees Neighborhood Grill & Bar,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2C2A418732A3D56988257C780076B699
Apples of Gold Enrichment Center,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=208479A99CB4D3BE8525810800548406
April's Cafe,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=715348617EED268585257CBD005FAB1E
Arabica Coffee And Tea Co,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=FFF2DEEADC526AF088257C780076B33A
Aramark Micro Market,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=68DB97BE45C1908285257F420060D7F0
Arashi Japan,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=DA60B789F050F9AC8525801A005374C1
Arbor School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=101E303CB713569C85257F4E005E2386
Arby's,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C18F484780451B7E88257C780076AEC3
Arby's Inc #10,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=25215FD69D472EF388257C780076A67C
Arby's Inc #1211,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=884DB9E4E779FCD088257C780076B33E
Arby's Inc #1300,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8F719AB13C909B4C88257C780076A821
Arby's Inc #1399,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=FFC9762374E961A688257C780076AA2D
Arby's Inc #1510,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=0EC371D59A8F704588257C780076B1D5
Arby's Inc #1833,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4CF13964A9C1209088257C780076B539
Arby's Inc #201,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C47DF52E6CE07FD888257C780076A7B2
Arby's Inc #370,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8A41A9E28B9347CC88257C780076B1D7
Arby's Inc #974,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=0D5F771C6DC9341F88257C780076B495
Arby's Inc #991,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3D1D4EC26F030ADE88257C780076AB6A
Arby's Roast Beef #4,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=02BE35B6E6D4B0F2852580CF004A4DAA
Arby's #38,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=CC3999BA1B2EB31388257C780076B3F8
Arby's #5177,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=696C0B1DD5E75E2885257EAC0063564B
Arby's #8011,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=1757FE835F289B8E88257C780076A6CD
Arby's/Classic Ventures-West Div Inc,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=DEFF50895570426988257C780076B5A8
Arbys #7506,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=887737C1B287761888257C780076AF44
Architectural Justice,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=5886EEFF7959F26C85257FA0004EC0C1
Arden Courts Of Parma,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=9A1314A0EC8F8B4D88257C780076B23B
Arden Courts of Westlake,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=BC1DB0C0ED86BBF488257C780076B7A4
Arena 51 Laser Tag,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C96D3D56534D92C4852580A500584049
Areway Plant #1 & Commissary,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=9458CA1C80C8358E88257C780076A863
Areway Plant #2,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=A2FB6AB39CEF361288257C780076A864
Ari's Family Restaurant,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=72FBF24D9DAE1C8288257C780076B033
Aristo Bistro,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=EA9BEE8E35611B4885258029004E471D
Aristocrat Berea,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=0D565BBF44BD8E3588257C780076A6DA
"Armington Tavern, LLC dba The Tavern Co",/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=6F3989D51EFF556085258081004FEF73
Around The Corner,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=83FFB4174285C72F88257C780076AD1C
Arrabiata's,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F0EB88509E8C954D88257C780076AEF7
Arrabiatas Italian Restaurant,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=623444BEDD06D56988257C780076A58B
Arrow Electronics Dining,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=18E51A1ADAB735FD85257DF1000DBFBF
Arrow International-office,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=D4CF1A3020BEE01E88257C780076A865
Arrow International - 1st Floor,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=AB3F62A3BE2D699C88257C780076A861
Arrow International - 2nd Floor Lunchroo,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=809519A8D3EE6DE488257C780076A860
Arrow International Satellite-Break,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=CDAB09AFA1B9B40D88257C780076A856
Arthur's Tavern,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2E50DCCA02D4644588257C780076AB2A
Arthur Road School Early Education Cntr,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E41D1DA44596800988257C780076B4C1
Arthur Treacher's Fish & Chips,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=1659DB99FF3CF98185257DF100512809
Arturo's,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F5E24E490EE1D89188257C780076AFE2
Asco- Tyler Blvd-Rear,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=A6C90D43076E558788257C780076B6E3
Asco-Tyler Blvd-Main,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F8EC19B8A74084D188257C780076B6E2
Asco - Pleasant,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=15636D65E1E4500988257C780076AC9D
Asco Power Technologies,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E4A7CB8D063F705D8525812B0060DBC1
Asia Gardens Inc,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=642312F78B62A56185257FE0006DAB25
Asian Bazzar,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C1396A209534257088257C780076AD75
Asian Chao,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=0722EEC50D2AA7DC85258056004D35C9
Asian Chao #85,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=9E21E71F0A1A6DA788257C780076B3C2
Asian Delight,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=A90C4A0E3C3047B688257C780076AE34
Asian Express,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=900846BB146786EB85257F6A005BA42E
Asian Express & Sushi,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=96C5F1C463D9B8AE88257C780076B61D
Asian Imports,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4D8EBB725EF9FA7188257C780076B084
Asian Wok Lounge/Woo Sisters Inc,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4FB277F8A1516D2388257C780076B7BC
ASK Chemical - East,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2B281B2FFB3A5D92852580D500500AC7
ASK Chemical - Main,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2102B7B03551697E852580D500502CC7
Assisted Living Westlake,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=7BDAD08B9CADBA5B852580D100655202
Assumption Academy,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=A7D5F31076AE851C88257C780076A788
Assumption Church Hall Kitchen,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=BA47C63E030553B788257C780076A78A
Astorhurst Country Club,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8BA627F7BB505AAA88257C780076B6EB
Athens Foods - Main,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=75D4110481A853EA852580D50050B1C2
Athens Foods - office,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=BF937FDA31919923852580D50050D38A
Athletic Center Concession,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=0470713CF971253C88257C780076ABE4
Atlantic Tool & Die - office,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=54FAFF469A3B006988257C780076B644
Atlantic Tool & Die -Main,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=5944373D12833F2988257C780076B643
Atlas Cinema Eastgate,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E7BCDD903DEA0DEA88257C780076AED1
Ats,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4AA567AAC56C084388257C780076AC1B
At&t Brecksville,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C9C7CA5E849846E685257E2100522A35
AT&T Training Facility,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E252E6947C53DDBE85257F7100693B56
Audrey's Deli,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=CBE62C7170C52BD488257C780076B2D0
Augies Pizza,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3228352605C1F9D388257C780076AC58
Auntie Anne's,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=5C36F3365628946688257C780076B784
Auntie Anne's Hand-Rolled Soft Pretze,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=BA42EAE8D30E3E3A88257C780076A5B6
Auntie Anne's Pretzels,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E3BD245D9377868C88257C780076AFE1
Auntie Anne's Soft Pretzels,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=15EF1DC18E9C617F88257C780076B3BE
Auntie Anne's Soft Pretzels,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=D5022C90107388E588257C780076B5C3
Auntie Anne's Soft Pretzels,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=70510BCB2F0DD81088257C780076B5D4
Auntie Annes Pretzels,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=D8476DAC63646BEC88257C780076B5BE
Aurora Childcare & Learning Center,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=42263FBA3E9A021D88257C780076A676
Austin's Smokin' Steak House,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=CEEDFF4D641C198388257C780076AE8F
Austin's Wood Fire Grille,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C6D7B22109B3C19888257C780076A728
Authentic Pizza Llc Dba Marcos Pizza #1093,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=45BBE21498D6F9B888257C780076A5BD
Automated Packaging - Dock,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3BADE5B56C71376B85257E07005A35C3
Automated Packaging - Main,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=DFF28A25A919BB4D85257E07005A480C
Automated Packaging - Main,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=9FC84C9C24C613AF85257E07005A02CD
Ava's Alley,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=EB10622FAB0C730D88257C780076ADC7
Avalon Precision,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=248890DFAFFB0876852580D50050EDD9
Avanti Market Dial,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=665EF9446549EE9E85257F30005497D2
Avenue Tap House,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F40A312FC0C440DD88257C780076ACEA
Avery Dennison,/clients/ohio/cuyahoga/cuyahoga_web_live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C4ADA2CB519973AA852580D7005A759B
